,city,city_n
707109,Silver Bay,7712
707114,Shevlin,7713
707205,Viroqua,7714
707210,Chili,7715
707213,Pelican Rapids,7716
707214,Lebo,7717
707231,Hot Springs National Park,7718
707238,Stockdale,7719
707325,Bruneau,7720
707349,Helix,7721
707354,Brogan,7722
707401,Spray,7723
708413,Paragon,7724
708525,Beaver Dam,7725
708540,Kerkhoven,7726
708564,Swanville,7727
708659,Van Buren,7728
708694,Bozeman,7729
708738,Shoshone,7730
708765,Payette,7731
708790,Fort Rock,7732
708826,Omak,7733
708869,Haines,7734
709858,Faulkner,7735
709879,Barney,7736
709960,Spanish Fort,7737
709961,State Line,7738
710606,Lone Pine,7739
710948,Sandy Creek,7740
711134,Oxbow,7741
712217,White Pigeon,7742
712266,Upper,7743
712326,Massey,7744
712434,Embarrass,7745
712470,La Farge,7746
712477,Hines,7747
712757,Hamel,7748
713176,North Coastal,7749
713266,Foster City,7750
713888,Bowdoinham,7751
713894,Oscoda,7752
714067,Wrens,7753
714179,Dupo,7754
714213,Schofield,7755
714318,Pelican,7756
714379,Pagosa Springs,7757
715437,Burnham,7758
715442,Kennebunkport,7759
715489,Neelyton,7760
715901,Glide,7761
716254,Loyalton,7762
717014,Engadine,7763
717072,Berlin Heights,7764
717102,Belle,7765
717176,Biwabik,7766
717472,Big Falls,7767
717601,Lyles,7768
717681,Virgin,7769
717933,Mi Wuk Village,7770
718882,West Paris,7771
718922,Millboro,7772
719273,Kildeer,7773
719307,Bertha,7774
719422,Hazelton,7775
719575,Beatty,7776
720685,Biddeford,7777
720697,Britton,7778
720742,Colquitt,7779
720802,Peterson,7780
722007,Talking Rock,7781
722033,Dent,7782
722102,Cokato,7783
722172,Neotsu,7784
722933,East Dorset,7785
722960,Cedar Lake,7786
723200,Lonsdale,7787
723206,Effie,7788
723329,Sandpoint,7789
724347,District 6 Spauldings,7790
724429,Grasston,7791
724528,Finland,7792
725665,Whitefield,7793
725742,Rhoadesville,7794
725824,Wrenshall,7795
726400,McCloud,7796
727124,Wolfeboro,7797
727125,Burt,7798
727133,Kinnelon,7799
727213,Nathalie,7800
727230,Upatoi,7801
727325,Carlos,7802
727362,Wabasso,7803
727441,Burtrum,7804
727447,Warroad,7805
727566,Idaho Falls,7806
727589,Desmet,7807
727590,Juliaetta,7808
727599,Jamieson,7809
727713,Tolovana Park,7810
728181,Seiad Valley,7811
728951,Mansfield Center,7812
728962,Saranac Lake,7813
728968,Richfield Springs,7814
729026,Bean Station,7815
729029,Buckingham,7816
729153,Harlan,7817
729574,Langlois,7818
729613,Dallesport,7819
730627,Sunfield,7820
730628,Mulliken,7821
731701,Two Rivers,7822
731731,Currie,7823
732187,Lake Tahoe,7824
732211,Tahoma,7825
734156,Mackinaw City,7826
734184,Dahlgren,7827
734470,West Bountiful,7828
734493,Blackfoot,7829
735767,Arkdale,7830
735929,Lenore,7831
736719,Clarion,7832
736816,Bentonville,7833
736863,Naches,7834
737583,Hampden,7835
737758,Braddyville,7836
737769,Essig,7837
737770,Bowler,7838
737892,Hauser,7839
738860,Boyne Falls,7840
738911,Parksley,7841
739037,Mizpah,7842
739175,Saguache,7843
740341,Howland,7844
740501,Holdingford,7845
740585,Glen Flora,7846
740621,Westcliffe,7847
740757,Athena,7848
740909,Madeline,7849
741583,Cornwall Bridge,7850
741585,Woolwich,7851
741590,Allegan,7852
741596,Hale,7853
741609,Otsego,7854
741652,Collins,7855
741908,Woodlawn,7856
741924,Kremmling,7857
742197,Dorris,7858
742273,Manton,7859
743005,Randsburg,7860
743118,Highgate Center,7861
743132,Fiskdale,7862
743164,West Olive,7863
743170,French Lick,7864
743233,Towaco,7865
743864,Happy Camp,7866
744643,Reedy,7867
744671,Clitherall,7868
744680,Mossville,7869
744766,Rison,7870
744794,Mullan,7871
745681,East Leroy,7872
745791,Lowry,7873
745862,Carey,7874
746508,Limington,7875
746531,Summersville,7876
746625,Cimarron,7877
746666,Chariton,7878
746842,Rigby,7879
747138,North Mono,7880
747746,Rose City,7881
748032,Morrilton,7882
749118,Pomfret,7883
749134,Wylliesburg,7884
749244,Mc Clelland,7885
749248,Upsala,7886
749373,Logan,7887
749410,Saint Regis,7888
749431,Malad City,7889
750515,Central Square,7890
750569,Fort Monroe,7891
750649,Weyerhaeuser,7892
750654,Westchester,7893
750789,Pocahontas,7894
750810,Prinsburg,7895
750837,Devine,7896
750844,Emmet,7897
751384,New Pine Creek,7898
752117,Waskish,7899
752262,Mayflower,7900
752301,Fruita,7901
753566,Cumberland Foreside,7902
753816,Dayville,7903
754075,Bodega,7904
754741,Squaw Lake,7905
754752,Kandiyohi,7906
754776,Hager City,7907
755620,Mineral Wells,7908
755918,Johnston City,7909
756024,Shady Cove,7910
756419,Muir Beach,7911
757105,Glen Arm,7912
757119,Lake Lynn,7913
757268,Christopher,7914
757301,Rising City,7915
758628,Manchester Center,7916
758741,Claxton,7917
758915,England,7918
758956,Plains,7919
760041,Eddington,7920
760126,Port Monmouth,7921
760135,Thorn Hill,7922
760366,Red Boiling Springs,7923
760398,Gallatin,7924
760411,Moorcroft,7925
760412,Kooskia,7926
760656,Tulelake,7927
761544,Smyrna Mills,7928
761721,Mound City,7929
761877,Dellrose,7930
762053,Ironside,7931
762266,Emerald Hills,7932
763106,New Gloucester,7933
763116,East Haddam,7934
763147,Ochlocknee,7935
763169,East Troy,7936
763278,Cabot,7937
763298,Challis,7938
763365,Steilacoom,7939
763391,University Place,7940
764277,Orono,7941
764289,Hurlock,7942
764403,Brookland,7943
764404,Marmaduke,7944
764437,Glendo,7945
765024,Woody,7946
765146,Blue Jay,7947
765301,Cato,7948
765444,Coon Valley,7949
765649,Saltese,7950
765658,Alcova,7951
765664,Ririe,7952
766618,Leroy,7953
766834,River Falls,7954
766965,Lonoke,7955
767010,Hammett,7956
767126,Keizer,7957
768115,Essexville,7958
768210,Lost Creek,7959
768219,Mount Clare,7960
768540,Arlee,7961
768541,Ravalli,7962
768660,Portland West,7963
769683,West Edmeston,7964
769699,Barton City,7965
769806,Gum Spring,7966
769881,Wellsburg,7967
769959,Omro,7968
770063,Brinkley,7969
771625,Van Horn,7970
772888,Amana,7971
772892,South Amana,7972
773025,Rogerson,7973
773041,Worley,7974
773598,Newport Coast,7975
773836,Lamberton,7976
773946,Paonia,7977
774618,Colebrook,7978
774628,Wellesley Island,7979
774826,Mineral Point,7980
774939,Zortman,7981
775009,Orofino,7982
775430,Amargosa Valley,7983
775440,Gabbs,7984
776177,South Cairo,7985
776465,New Augusta,7986
776526,Twin Falls,7987
777684,Petoskey,7988
778018,Grand Meadow,7989
778138,Trimont,7990
778156,Weiner,7991
778184,Pompeys Pillar,7992
778186,Big Timber,7993
778193,Greycliff,7994
778302,East Wenatchee,7995
779301,Charlevoix,7996
779372,Exchange,7997
779661,Post Falls,7998
779841,Russian River-Sonoma Coast,7999
780758,Cumberland Center,8000
781006,Cyrus,8001
781105,Kalispell,8002
781142,Nezperce,8003
781700,Cantua Creek,8004
782430,Marcell,8005
782437,Mantorville,8006
782487,Holloway,8007
782615,Loma,8008
782624,Donnelly,8009
783926,Bodfish,8010
784219,Middleville,8011
784221,Potterville,8012
784253,Ellenburg Center,8013
784255,Evans Mills,8014
784305,Milltown,8015
784310,Shipshewana,8016
784623,Portales,8017
785366,Lake Odessa,8018
785373,Waynetown,8019
785388,Switz City,8020
785622,Hensley,8021
785714,Cuervo,8022
786843,Oldtown,8023
787023,Sergeant Bluff,8024
787031,Indian Head Park,8025
787279,Lineville,8026
787303,American Falls,8027
788456,Fitzwilliam,8028
788490,Deep Run,8029
788542,Bald Knob,8030
788713,Columbia City,8031
788732,Cascadia,8032
788944,Page,8033
789114,Piketon,8034
789286,Felts Mills,8035
789287,Black River,8036
789510,Crabtree,8037
789633,Mechanic Falls,8038
790260,Maynardville,8039
790270,Star City,8040
790487,Hustontown,8041
790510,Mountainburg,8042
790801,Bly,8043
790908,Martins Ferry,8044
791046,Butte Falls,8045
791205,Mckenzie Bridge,8046
791390,Tonganoxie,8047
791490,Pierce,8048
792538,Wallback,8049
792588,Mount Ayr,8050
792614,Elroy,8051
792662,Campti,8052
792664,Vilonia,8053
794023,Fort Garland,8054
795171,Parkston,8055
795172,Freeman,8056
795173,Avalon,8057
795232,Hazen,8058
795436,North Plains,8059
796636,Fayette,8060
796642,Champion,8061
796678,Coffeeville,8062
796694,Dardanelle,8063
796708,Crow Agency,8064
798095,Clarklake,8065
798250,Havelock,8066
798268,Gravette,8067
798329,Park Valley,8068
799559,Vevay,8069
799616,Heyburn,8070
799737,Tygh Valley,8071
799989,West Hills,8072
801312,Chocorua,8073
801320,Port Crane,8074
801489,Convent,8075
801496,Driggs,8076
801520,Blanca,8077
801540,Lavina,8078
801563,New Meadows,8079
802554,Sedgwick,8080
802585,Brocton,8081
802638,Shinnston,8082
802737,Larned,8083
802739,Pomeroy,8084
803902,Laguna Woods,8085
803937,Dolgeville,8086
804055,Nitro,8087
804141,Waverly Hall,8088
804221,Grannis,8089
805288,Suncook,8090
805332,Harpers Ferry,8091
805343,Haubstadt,8092
806586,Barryville,8093
806589,Crawley,8094
807896,North Grosvenordale,8095
807951,Chetek,8096
808008,King Hill,8097
808845,Greenup,8098
808847,Readstown,8099
808860,Eureka Springs,8100
808880,Cardwell,8101
808888,Anaconda,8102
809858,Los Altos Hills,8103
810538,Stamps,8104
810761,Twain Harte-Tuolumne City,8105
812104,Lyndonville,8106
812274,Mount Ida,8107
812284,Anadarko,8108
812378,Ojo Caliente,8109
813655,Houghton Lake Heights,8110
813699,Falling Waters,8111
813775,Hope,8112
813778,Ethridge,8113
813827,Kiowa,8114
814902,Ossineke,8115
815011,Mc Gregor,8116
815043,Harpersville,8117
815048,Fountain Hill,8118
815123,Bayfield,8119
815139,Shonto,8120
816270,East Bend,8121
816416,Horseshoe Bend,8122
816795,East Shasta,8123
817802,Mccloud,8124
818324,Rileyville,8125
818352,Gower,8126
820114,Paul Smiths,8127
821332,Alburgh,8128
821333,Hampton Falls,8129
821397,Frankenmuth,8130
821511,Marshallville,8131
821867,Mcarthur,8132
822737,Belington,8133
822868,Pella,8134
822894,Aliceville,8135
824073,Okemos,8136
824094,Dyer,8137
824379,Weiser,8138
825581,Guyton,8139
826537,Siren,8140
826803,Downieville,8141
826843,Lagunitas,8142
827282,Coxsackie,8143
827472,Two Harbors,8144
831515,Parkman,8145
832358,Sprague River,8146
833034,Thetford Center,8147
833303,Orderville,8148
833868,Wolbach,8149
833953,Rapid City,8150
838000,Sabattus,8151
838641,Conner,8152
839582,Frametown,8153
841643,Missoula,8154
843719,Helmville,8155
843935,Tionesta,8156
845685,Childwold,8157
845686,South Colton,8158
846437,Marinette,8159
847361,Eleva,8160
848462,Havre,8161
848485,Huson,8162
848591,Keams Canyon,8163
848834,Alpena,8164
848839,Hickory Corners,8165
848929,Mc Alisterville,8166
849572,Hannibal,8167
851357,Garden Prairie,8168
851423,Belle Fourche,8169
851566,Anatone,8170
852935,Markle,8171
853186,Sinclair,8172
854593,Fordland,8173
855057,Stanford,8174
855106,Meeker,8175
855785,Lake Ariel,8176
856546,Roe,8177
857198,Wall,8178
857230,Apple Valley,8179
857891,Judsonia,8180
858531,Bono,8181
859143,Vanderbilt,8182
859167,Ohio City,8183
859229,Van Dyne,8184
859245,Rudolph,8185
860924,Wautoma,8186
861520,Seneca Falls,8187
861812,Osburn,8188
861816,Red Lodge,8189
861827,Lolo,8190
862293,New Preston Marble Dale,8191
862931,Fouke,8192
863017,Bylas,8193
863855,Alum Creek,8194
866691,Jeromesville,8195
867202,New Matamoras,8196
867254,Columbia Station,8197
868537,Hagerhill,8198
869097,Topsham,8199
872191,Matfield Green,8200
872628,Livingston Manor,8201
872642,Gibsonburg,8202
873308,New Limerick,8203
873599,McCammon,8204
874275,Ranchos de Taos,8205
876238,Grand River,8206
878032,Mannsville,8207
878660,Strykersville,8208
879222,Codyville Plt,8209
879315,Marion Station,8210
879456,Sioux Falls,8211
879545,San Ysidro,8212
879799,Ferdinand,8213
880023,Goodwin,8214
880062,Midwest,8215
880093,Granite,8216
880100,Bond,8217
880325,South China,8218
880338,Bar Harbor,8219
880781,Hereford,8220
881000,Wingate,8221
881003,Bunker Hill,8222
881421,Burley,8223
881667,East Chicago,8224
881751,Bostic,8225
881819,Bolivia,8226
881821,Council,8227
882401,Nakina,8228
882499,Redgranite,8229
882575,Mannford,8230
882652,Vineyard,8231
883028,North Arlington,8232
883121,Maidens,8233
883313,Corsicana,8234
883361,Newell,8235
883375,Mancos,8236
883376,Hesperus,8237
883459,Lind,8238
883835,Sandy Ridge,8239
883951,Prairie Du Sac,8240
884014,Bon Aqua,8241
884025,Perkinston,8242
884700,Butterfield,8243
884726,Trimble,8244
884801,Clancy,8245
885108,New Canton,8246
885136,Nahunta,8247
885384,Rockport,8248
885600,Howard City,8249
885814,Colby,8250
886163,Manistee,8251
886164,Free Soil,8252
886410,Kinsley,8253
886510,Saint Anthony,8254
886954,Teutopolis,8255
886998,Lake Village,8256
887405,Hastings On Hudson,8257
887458,Tybee Island,8258
887615,Forrest City,8259
887637,Ralls,8260
887671,Bingham Canyon,8261
887996,Orefield,8262
888027,Lewes,8263
888046,Nellysford,8264
888070,Duck,8265
888082,New Bern,8266
888083,Grover,8267
888756,Viola,8268
888772,Fort Klamath,8269
888789,Plush,8270
888864,Three Oaks,8271
889323,Marshville,8272
889419,Turtle Lake,8273
889670,Goodyears Bar,8274
889772,Elbridge,8275
889785,Scottville,8276
889823,Haskell,8277
890060,Killona,8278
890061,Hahnville,8279
890253,Olalla,8280
890521,Nassawadox,8281
890669,Iowa Park,8282
890729,Wynne,8283
891108,Redfield,8284
891853,Gobles,8285
892110,Mason City,8286
892143,Geyser,8287
892146,Joes,8288
892178,Elbe,8289
892464,Jeanerette,8290
892666,Sanbornville,8291
892703,Freeville,8292
892827,Aylett,8293
892885,Rhinelander,8294
893183,Mohawk,8295
893409,Wales,8296
893846,Snow Hill,8297
893858,Goochland,8298
893978,Prague,8299
894050,Swan Valley,8300
894360,Hartfield,8301
894394,Hortonville,8302
894734,Rocheport,8303
894813,Riggins,8304
894906,Cement City,8305
894907,Manitou Beach,8306
894918,South Paris,8307
894962,Ravenswood,8308
895209,Arimo,8309
895454,Marcellus,8310
895662,Amberg,8311
896345,Caddo Gap,8312
896769,Rydal,8313
896867,Dermott,8314
896929,Indian Hills,8315
897244,Ellenburg Depot,8316
897302,Selbyville,8317
897494,Belfield,8318
897503,Miles City,8319
897807,Mayport,8320
897871,Boscobel,8321
898043,Orovada,8322
898090,Beckley,8323
898223,Cumberland City,8324
898616,Upper Keys,8325
898677,Raytown,8326
898689,Siloam Springs,8327
898696,Blackwell,8328
898762,Iliff,8329
898988,Riga,8330
899015,Hazlet Township,8331
899020,Big Prairie,8332
899273,Fort Smith,8333
899749,Avera,8334
900368,Lake Andes,8335
900777,Saint Croix,8336
900940,Marked Tree,8337
900941,Roland,8338
901085,Potlatch,8339
901146,Imlay City,8340
901269,Gentry,8341
901427,Walnutport,8342
901429,Crimora,8343
901671,Bryant Pond,8344
901735,Belford,8345
901997,Pine Valley,8346
902098,Brewer,8347
902102,Scipio Center,8348
902106,Springfield Center,8349
902147,Farmland,8350
902148,Parker City,8351
902162,Camden Wyoming,8352
902409,Buna,8353
902500,Monte Vista,8354
902675,Berlin township,8355
903063,Vaughn,8356
903233,Rosebush,8357
903850,District 1 Abingdon,8358
903881,Spotswood,8359
904374,Millsboro,8360
904393,Fork Union,8361
904527,Hallowell,8362
904742,Wauseon,8363
904764,Natural Bridge Station,8364
904802,Autryville,8365
905320,Lavaca,8366
905940,Mount Horeb,8367
905979,Webbers Falls,8368
906457,Lanesborough,8369
906468,Sagamore Beach,8370
906750,Heber Springs,8371
906751,Leoma,8372
907256,South Lebanon,8373
907656,Nooksack,8374
907794,Deep River,8375
907957,Hennepin,8376
907994,Selby,8377
908030,Dierks,8378
908049,Smackover,8379
908075,Timnath,8380
908088,Ophir,8381
908301,Bryantown,8382
908495,Ailey,8383
908517,Kingdom City,8384
908869,New Vineyard,8385
908927,Genoa,8386
908928,Stoddard,8387
908986,Milliken,8388
909158,Center Ossipee,8389
909212,Stevensburg,8390
909773,Odon,8391
910053,Filer,8392
910455,Meadows Of Dan,8393
911232,West Fork,8394
911244,Conrad,8395
911523,Edwardsburg,8396
911656,Sugar Hill,8397
912067,Ledyard,8398
912071,Killingworth,8399
912133,Ladysmith,8400
912135,Mountain,8401
912422,Senatobia,8402
912592,Evart,8403
912593,Sears,8404
912601,Wiscasset,8405
912610,Kennedyville,8406
912689,Yanceyville,8407
913124,Galien,8408
913174,Shelburn,8409
913323,Brooklet,8410
913449,Dolores,8411
913910,Gillett,8412
914018,Parshall,8413
914428,Union Point,8414
915042,Little Suamico,8415
915340,Haddam,8416
915414,Prairie Grove,8417
915598,Pelican Lake,8418
916128,Harpersfield,8419
916281,Corryton,8420
916518,Wetmore,8421
916797,Carrsville,8422
916959,Booneville,8423
917015,New Underwood,8424
917069,Eagle Mountain,8425
917777,Dover AFB,8426
917788,Larwill,8427
918101,Lemmon,8428
918238,Copake,8429
918313,Brodhead,8430
918321,Searcy,8431
918332,Chidester,8432
918333,Bluff City,8433
918479,Reedville,8434
918514,Lostant,8435
918546,Dozier,8436
918590,Espanola,8437
918596,Kendrick,8438
919023,Deary,8439
919419,Mackay,8440
919640,Suttons Bay,8441
919840,Beulaville,8442
919958,Heavener,8443
920002,Bonner,8444
920060,Velarde,8445
920995,Rexburg,8446
921302,Enville,8447
921354,Cody,8448
921660,Sweet,8449
921784,Constantine,8450
921786,Boyne City,8451
921966,Lake Geneva,8452
922899,Laurel Springs,8453
923002,Whitesburg,8454
923009,Hiltons,8455
923217,Lapwai,8456
923466,East Hartland,8457
923471,Olean,8458
923689,Nunnelly,8459
924277,Tahoe Vista,8460
924629,Canyon Lake,8461
925193,Lucile,8462
926264,South Royalton,8463
926320,Tuscarora,8464
926339,New Vienna,8465
926366,Pinetown,8466
926475,Walnut Ridge,8467
926491,Garland City,8468
927796,Port Byron,8469
927821,Waveland,8470
929448,Tabernacle,8471
930266,Hernandez,8472
930663,Arriba,8473
930664,Flagler,8474
930952,Assaria,8475
931351,Cannon Beach,8476
931531,Cayuga,8477
931533,East Bethany,8478
931784,Bardonia,8479
931938,Eagle Nest,8480
931966,Sedro Woolley,8481
932280,Imboden,8482
932599,Fannettsburg,8483
932832,Provo-Orem,8484
933647,Weirton,8485
933939,Elsinore,8486
934186,New Durham,8487
934243,Vandergrift,8488
934329,Pisgah Forest,8489
934388,Cuba City,8490
934455,Swifton,8491
934743,Bradford township,8492
934831,Mazomanie,8493
934880,Ismay,8494
935044,Ogunquit,8495
935096,Bonnie,8496
935333,Coeymans Hollow,8497
935406,Piermont,8498
935415,Brielle,8499
936031,Gilman,8500
936040,Sioux Rapids,8501
936386,Buckhannon,8502
936414,Pitman,8503
936443,Aberdeen Proving Ground,8504
936537,Montour,8505
936546,White River,8506
936570,New Auburn,8507
936571,Bloomer,8508
936615,Leadore,8509
936619,Nathrop,8510
936837,Frewsburg,8511
937114,Rupert,8512
937125,Vallecitos,8513
937139,Fruitland,8514
937452,Eastlake,8515
937575,Birnamwood,8516
937615,Pinola,8517
937920,Glenburn,8518
937995,Pittsville,8519
938014,Summertown,8520
938211,Hartly,8521
938529,Au Gres,8522
938540,Newaygo,8523
938577,Oak Hill,8524
938597,Lindenwold,8525
938698,Genoa City,8526
938775,Cheyenne Wells,8527
939198,Ranger,8528
939312,De Queen,8529
939353,Granite Canon,8530
939626,Guildhall,8531
939699,Churubusco,8532
940250,Sandy River Plt,8533
940487,Oilmont,8534
940849,Harrington,8535
941073,Mccall,8536
941325,Bel Alton,8537
941543,Lizton,8538
941590,White Sulphur Springs,8539
941812,Mc Kean,8540
941851,Amma,8541
941855,Owings,8542
941887,Gallagher,8543
942200,Adair Village,8544
942571,Nekoosa,8545
942609,Tumbling Shoals,8546
942737,Kamiah,8547
943210,Lynn Center,8548
943217,Lublin,8549
943218,Thorp,8550
943219,Fairbank,8551
943674,Peach Bottom,8552
943713,Pigeon Forge,8553
943829,Mena,8554
944171,Trumansburg,8555
944240,Pond Eddy,8556
944384,Jetmore,8557
944385,Ness City,8558
944767,Kingfield,8559
944778,Aaronsburg,8560
945435,Bowdon,8561
945908,Farnham,8562
946130,Paron,8563
946454,Cabin Creek,8564
946456,Galion,8565
947355,Clarksdale,8566
947480,Mack,8567
947539,Sagle,8568
947979,Rehoboth Beach,8569
947984,Bethany Beach,8570
948261,Interlaken,8571
948654,Franklinton,8572
948764,Bee Branch,8573
949053,Constableville,8574
949286,Wakeeney,8575
949287,Hays,8576
949880,Ward,8577
949917,Sula,8578
949942,Wray,8579
949968,Dolan Springs,8580
951316,Titus,8581
951373,Shelley,8582
951533,New Virginia,8583
951619,Greenbank,8584
951895,Bridgeboro,8585
951896,Peotone,8586
952344,Walnut Cove,8587
952794,Beulah,8588
952878,Maggie Valley,8589
953887,Lachine,8590
954062,American Fork-Pleasant Grove,8591
